x,y
44,58
47,28
45,22
56,26
56,21
63,24
47,19
44,28
36,18
34,42
13,30
22,14
41,13
39,21
85,47
41,9
53,58
59,29
52,64
46,25
43,32
38,19
39,30
36,25
28,36
57,27
63,18
49,24
41,22
29,54
29,22
28,39
35,13
21,21
23,52
23,52
11,52
26,22
54,17
57,16
57,32
60,20
29,23
19,76
3,79
32,44
24,21
11,17
45,30
42,25
37,29
65,29
19,23
31,33
31,33
44,25
47,34
53,44
10,38
37,8
22,14
34,47
34,47
29,83
19,52
27,40
27,40
28,17
24,28
30,18
21,26
34,31
30,37
41,22
5,59
34,29
29,18
39,18
35,18
25,33
3,61
10,25
42,42
62,38
14,26
11,20
27,73
