x,y
87,95
46,54
46,54
15,76
4,72
23,100
22,95
10,89
32,100
14,56
83,81
64,75
53,71
39,64
8,82
22,94
53,94
38,77
70,83
71,90
30,70
14,57
99,0
12,62
12,62
99,0
35,75
99,0
34,84
20,94
64,85
34,93
32,80
28,68
23,70
19,66
76,73
25,77
99,0
99,0
20,100
59,76
54,73
36,47
24,69
21,100
12,97
20,100
21,96
32,100
21,72
25,88
67,96
26,81
24,77
21,91
21,91
23,92
9,8
13,67
78,88
72,82
25,94
20,92
22,95
36,93
22,73
90,100
64,95
75,90
20,92
21,92
25,95
65,96
70,95
35,96
29,97
96,75
88,100
72,95
78,96
79,83
99,99
87,93
57,100
30,37
56,100
27,96
77,100
85,92
18,100
26,90
88,77
