x,y
43,41
46,46
46,46
32,66
43,35
46,51
53,28
44,33
41,23
87,42
72,82
69,84
65,91
59,90
66,95
59,86
42,63
38,66
28,41
55,36
55,66
70,60
58,84
49,82
57,72
76,92
30,84
5,95
32,70
30,2
25,89
23,92
66,11
63,29
28,28
69,71
60,26
25,64
53,55
41,4
46,2
57,6
50,49
60,36
60,69
39,59
3,95
8,90
8,97
22,63
72,86
70,54
59,77
51,90
39,9
53,33
61,32
23,68
62,28
56,26
68,47
74,27
26,27
30,70
34,81
67,11
40,28
54,65
52,66
24,26
29,14
42,13
43,11
56,29
69,48
12,67
24,61
22,74
28,89
42,63
22,88
24,79
62,69
67,81
41,13
24,68
26,79
20,96
8,65
61,95
59,58
61,71
21,73
28,91
70,51
17,94
14,92
