x,y
33,18
61,11
57,15
65,20
85,33
70,24
7,40
1,26
34,29
30,24
36,0
39,20
74,31
81,16
98,4
81,6
57,3
31,6
6,18
19,0
63,17
96,6
62,9
86,3
91,14
88,27
68,19
68,21
68,21
75,9
71,12
71,12
90,8
70,12
70,0
73,27
26,18
26,18
31,17
42,10
38,0
15,26
11,23
10,7
10,0
53,22
74,7
61,29
28,0
26,26
36,19
12,37
84,11
91,21
70,0
13,9
73,14
59,16
36,17
40,7
93,10
11,33
11,33
27,27
24,24
38,29
83,7
55,18
68,7
69,8
71,6
61,4
61,3
62,18
56,100
22,89
33,92
67,77
57,68
61,86
87,88
83,100
99,99
29,100
59,90
34,79
86,71
