x,y
37,80
37,59
32,86
30,89
4,61
8,50
4,60
55,85
55,92
60,81
42,87
5,60
20,77
58,88
96,12
53,93
36,35
35,29
39,80
9,52
7,43
30,94
53,94
57,93
23,88
42,87
47,90
39,89
30,68
23,71
33,85
29,89
5,59
26,86
42,91
67,74
62,94
54,92
57,92
7,45
17,86
17,86
52,64
54,97
8,89
21,89
10,56
24,85
26,81
20,36
60,65
19,47
28,82
21,66
27,77
28,75
27,78
52,58
29,59
30,44
35,34
57,49
33,93
54,65
60,62
40,63
51,52
53,50
45,85
29,90
48,93
22,49
40,69
25,60
46,66
38,83
65,71
9,65
11,89
48,75
38,69
58,82
58,82
4,58
2,58
