x,y
3,11
25,17
56,8
56,8
26,9
34,19
34,19
34,15
63,7
65,5
57,0
42,8
75,11
44,8
33,22
58,6
13,9
71,10
68,17
66,0
58,5
29,14
27,13
45,29
62,0
37,39
37,39
19,16
63,11
24,0
21,8
27,0
21,22
66,0
70,4
46,8
45,9
73,27
75,19
34,5
64,10
46,17
45,21
37,27
36,22
37,0
32,4
27,0
39,24
69,3
68,3
38,0
40,3
77,15
89,22
77,0
73,6
33,0
37,14
45,11
73,20
95,13
83,27
54,11
73,15
23,9
60,4
60,7
37,16
15,45
11,54
50,15
23,6
19,6
19,11
55,48
32,45
67,7
6,10
34,0
32,4
33,3
46,8
25,20
48,6
48,6
35,32
10,21
11,20
9,18
9,18
21,59
