x,y
65,59
56,90
69,84
68,68
99,99
85,56
24,59
61,73
58,80
53,76
57,76
62,88
66,67
72,85
47,77
56,53
99,99
97,62
99,99
34,62
36,58
33,57
99,99
83,91
52,43
52,43
67,48
71,46
71,45
55,87
52,80
67,72
63,70
66,72
75,28
93,55
50,50
47,74
99,99
71,73
66,75
99,99
2,36
47,85
64,85
63,20
37,28
36,28
67,69
70,73
75,74
50,50
22,41
60,80
60,81
80,74
43,93
32,78
57,68
60,24
60,28
61,63
65,52
74,35
80,36
71,53
74,72
59,94
58,85
79,67
70,23
66,88
30,59
45,50
63,27
58,33
51,61
73,63
21,48
22,46
47,83
29,74
60,92
14,38
53,61
54,63
11,41
23,55
26,58
28,60
