Match ID,Team,Player Name,Position,Jersey Number,Height,Country,Date of Birth,Substitute,Total Pass,Accurate Pass,Rating
12436986,Home,Filip Jørgensen,G,12,190,Denmark,1018915200,False,35,31,7.2
12436986,Home,Malo Gusto,D,27,179,France,1053302400,False,68,61,6.9
12436986,Home,Tosin Adarabioyo,D,4,196,England,875059200,False,76,66,7.7
12436986,Home,Levi Colwill,D,6,187,England,1046217600,False,81,78,8.3
12436986,Home,Marc Cucurella,D,3,175,Spain,901065600,False,59,55,8.7
12436986,Home,Enzo Fernández,M,8,177,Argentina,979689600,False,65,57,8.8
12436986,Home,Moisés Caicedo,M,25,178,Ecuador,1004659200,False,54,52,6.8
12436986,Home,Jadon Sancho,M,19,180,England,953942400,False,38,33,7.1
12436986,Home,Cole Palmer,M,80,188,England,1020643200,False,47,39,7.3
12436986,Home,Christopher Nkunku,F,18,175,France,879465600,False,27,24,8.7
12436986,Home,Pedro Neto,F,7,172,Portugal,952560000,False,23,22,8.1
12436986,Home,Kiernan Dewsbury-Hall,M,22,178,England,905040000,True,18,17,6.7
12436986,Home,Tyrique George,M,32,181,England,1139011200,True,12,12,7.1
12436986,Home,Josh Acheampong,D,34,185,England,1146787200,True,10,10,6.6
12436986,Home,Mathis Amougou,M,39,177,France,1137456000,True,7,7,6.5
12436986,Home,Shumaira Mheuka,F,11,182,England,1192838400,True,Unknown,Unknown,Unknown
12436986,Home,Robert Sánchez,G,1,197,Spain,879811200,True,Unknown,Unknown,Unknown
12436986,Home,Wesley Fofana,D,29,186,France,977011200,True,Unknown,Unknown,Unknown
12436986,Home,Reece James,D,24,180,England,944611200,True,Unknown,Unknown,Unknown
12436986,Home,Ishé Samuels-Smith,D,5,186,England,1149465600,True,Unknown,Unknown,Unknown
12436986,Away,Aaron Ramsdale,G,30,191,England,895104000,False,32,17,6.9
12436986,Away,Yukinari Sugawara,D,16,179,Japan,962150400,False,33,27,5.8
12436986,Away,James Bree,D,14,178,England,876528000,False,19,18,6.1
12436986,Away,Armel Bella-Kotchap,D,37,190,Germany,1008028800,False,47,45,6.1
12436986,Away,Joe Aribo,M,7,183,Nigeria,837907200,False,57,50,6.2
12436986,Away,Kyle Walker-Peters,D,2,173,England,860889600,False,15,14,6.2
12436986,Away,Mateus Fernandes,M,18,178,Portugal,1089417600,False,39,34,6.4
12436986,Away,Flynn Downes,M,4,172,England,916790400,False,38,31,5.9
12436986,Away,Will Smallbone,M,8,173,Ireland,951091200,False,46,40,6.5
12436986,Away,Kamaldeen Sulemana,F,20,174,Ghana,1013731200,False,16,15,6.9
12436986,Away,Paul Onuachu,F,32,201,Nigeria,770083200,False,14,8,6.4
12436986,Away,Taylor Harwood-Bellis,D,6,185,England,1012348800,True,33,27,6.9
12436986,Away,Ryan Manning,D,3,172,Ireland,834710400,True,19,19,6.9
12436986,Away,Tyler Dibling,M,33,178,England,1140134400,True,3,2,6.1
12436986,Away,Cameron Archer,F,19,181,England,1007856000,True,4,3,6.5
12436986,Away,Welington,D,34,170,Brazil,982540800,True,Unknown,Unknown,Unknown
12436986,Away,Alex McCarthy,G,1,193,England,628646400,True,Unknown,Unknown,Unknown
12436986,Away,Jack Stephens,D,5,185,England,759628800,True,Unknown,Unknown,Unknown
12436986,Away,Nathan Wood,D,15,188,England,1022803200,True,Unknown,Unknown,Unknown
12436986,Away,Albert Grønbæk,M,29,176,Denmark,990576000,True,Unknown,Unknown,Unknown
