x,y
30,73
24,72
60,82
56,87
61,90
56,90
40,88
40,74
41,65
40,64
55,36
38,51
42,17
43,16
43,16
53,13
48,67
53,44
47,70
48,77
43,87
71,13
31,80
57,67
63,82
54,88
56,45
12,15
22,72
38,96
79,66
94,77
90,74
95,76
28,71
28,71
53,79
58,89
60,90
37,28
39,15
26,17
29,17
26,20
17,13
10,8
42,63
47,43
28,41
61,89
33,94
33,20
80,51
46,52
65,68
90,80
64,33
66,27
62,20
50,82
78,55
3,89
3,89
32,81
59,89
96,83
33,62
56,82
64,82
54,56
48,63
45,67
51,86
43,91
42,89
32,63
61,57
27,67
35,84
35,84
84,86
86,90
77,83
19,43
80,90
36,85
24,42
52,65
71,80
70,91
70,91
82,89
83,84
81,92
77,92
33,21
33,21
