x,y
84,92
76,100
65,100
62,94
60,70
89,80
27,83
42,91
58,93
81,88
20,69
47,97
26,92
32,90
58,80
89,94
24,77
24,77
57,93
10,67
38,94
27,89
23,88
23,93
32,100
39,61
65,48
64,97
58,36
47,39
73,81
72,79
70,74
72,50
56,95
59,100
70,100
93,100
84,100
42,93
68,59
44,94
43,96
3,88
9,99
21,94
29,96
32,92
33,100
37,93
37,97
11,89
70,83
64,52
62,74
35,84
75,92
97,68
99,57
38,87
64,82
78,100
71,96
33,94
60,93
60,65
45,63
9,76
12,85
8,94
13,89
12,89
3,100
11,89
64,67
9,53
33,73
27,68
63,52
67,67
89,100
44,90
45,74
12,89
27,86
75,69
83,69
74,87
35,87
78,94
63,90
59,62
46,50
53,45
54,43
