x,y
75,86
75,86
77,93
87,76
83,88
63,93
90,87
75,85
76,85
44,86
48,93
88,89
84,90
58,95
73,89
67,94
89,86
37,77
35,80
60,81
97,71
35,92
35,92
40,87
76,92
31,93
22,100
62,61
76,91
12,94
23,93
45,77
15,96
38,92
63,93
94,72
94,69
94,77
96,49
33,70
34,95
34,100
21,100
23,95
46,100
39,81
63,47
62,58
29,92
31,95
25,77
28,74
66,94
64,72
60,100
13,90
58,95
45,100
63,63
30,89
30,89
55,66
52,66
52,66
81,72
37,96
44,95
56,95
65,94
27,78
48,96
58,93
53,91
29,97
23,96
27,88
27,93
59,94
12,71
11,82
31,92
28,92
53,94
55,93
41,96
45,100
56,85
61,48
34,78
31,55
41,89
59,94
21,69
