x,y
28,28
16,54
62,70
66,55
67,8
67,15
60,21
56,32
63,19
36,69
50,45
71,18
65,59
52,44
38,63
41,23
62,29
62,29
14,35
68,33
46,25
86,20
69,13
74,67
77,64
48,34
71,16
70,23
58,29
55,51
64,26
80,31
84,30
74,18
58,40
46,4
54,28
28,35
36,33
36,33
47,51
59,65
59,65
60,67
55,47
53,45
58,17
61,17
64,15
62,21
80,28
55,32
55,55
53,65
54,26
38,61
36,59
38,35
57,5
57,5
54,35
18,27
14,76
38,93
74,57
81,54
58,11
56,45
51,3
79,37
31,62
69,12
71,28
6,6
4,7
16,43
17,43
37,8
77,40
52,8
74,44
45,43
32,43
31,27
29,50
79,11
20,60
62,3
61,3
61,17
22,19
27,44
76,16
19,36
19,37
70,74
8,29
46,19
44,22
90,31
66,25
