x,y
21,2
21,2
34,61
22,52
32,5
37,80
40,6
64,24
64,47
45,11
19,21
19,21
69,70
78,66
60,17
38,19
4,14
6,15
45,44
54,23
47,24
34,63
41,20
38,23
41,63
53,60
52,43
71,13
58,89
64,50
75,26
72,26
55,16
55,14
45,21
55,62
53,71
35,17
30,14
17,7
36,32
35,34
66,66
54,94
54,94
55,57
57,62
48,61
46,55
47,57
66,91
69,85
67,85
55,74
79,84
43,86
56,91
29,46
87,54
37,55
46,35
55,80
64,9
59,10
27,86
32,20
54,11
53,13
26,54
27,61
33,71
43,18
43,18
15,53
28,46
71,60
66,46
46,64
58,7
54,7
67,3
72,5
9,89
42,68
37,70
29,57
5,48
60,12
17,14
12,4
11,4
60,26
73,10
96,19
64,15
47,19
42,16
