x,y
67,74
58,70
59,37
65,68
63,67
62,65
66,63
64,45
63,35
61,46
60,52
60,57
59,42
38,37
46,43
64,62
36,61
46,44
38,63
33,76
47,54
57,64
65,85
68,83
70,68
45,52
63,9
63,12
67,60
66,5
63,27
68,33
61,37
60,44
69,38
64,79
71,79
32,84
95,57
68,57
70,75
88,81
86,92
28,22
46,61
63,44
59,42
64,42
41,60
8,25
31,43
43,45
69,75
82,67
86,68
58,61
60,65
53,48
78,85
73,47
64,55
65,47
32,81
38,95
68,56
39,67
39,67
63,78
44,75
59,69
36,58
60,13
70,9
74,8
76,9
89,26
53,66
68,57
44,52
57,24
60,6
37,58
28,50
52,29
46,19
97,52
64,43
63,36
73,26
47,52
60,16
87,18
55,9
69,42
71,36
72,26
68,61
67,56
67,46
70,60
4,6
17,53
4,5
37,67
58,84
