x,y
22,85
4,56
14,78
24,89
27,93
15,83
15,83
5,60
19,72
37,82
53,94
51,93
30,84
41,51
26,73
17,69
5,57
26,93
21,76
23,76
4,58
26,66
91,47
91,50
30,64
26,64
28,73
4,59
4,58
23,73
4,60
11,81
4,60
31,84
30,68
26,72
29,73
4,60
41,79
25,63
23,75
36,95
20,73
22,81
19,73
8,69
34,69
31,84
29,83
27,87
32,86
29,89
52,95
51,93
38,90
25,83
14,72
44,74
38,71
29,48
23,26
4,60
19,89
7,45
4,60
22,85
20,74
12,80
12,81
22,74
28,70
27,70
18,72
72,81
27,41
95,43
18,63
19,64
48,77
40,79
48,73
88,62
86,63
33,59
33,60
28,58
19,70
20,84
20,73
25,73
24,76
