x,y
18,89
26,87
58,50
69,84
80,93
87,87
95,77
79,91
55,90
41,92
40,92
60,90
44,81
47,83
57,89
60,97
59,100
53,92
12,96
89,84
55,87
23,87
35,100
39,89
57,86
74,81
87,100
79,67
22,78
53,89
33,88
60,100
57,88
79,100
73,94
80,100
79,95
58,96
59,87
42,76
95,72
95,66
64,5
64,14
46,69
49,85
56,53
48,94
55,58
13,56
39,93
35,100
61,89
37,84
37,84
75,51
47,96
18,93
24,92
22,82
22,100
40,83
60,100
62,95
80,94
11,90
9,93
47,95
63,100
55,89
86,78
22,73
50,89
67,69
64,100
64,60
95,77
36,77
33,76
26,97
9,91
13,70
25,92
41,78
46,87
55,100
66,87
52,75
40,89
61,52
26,95
14,92
21,74
19,85
26,90
61,95
66,90
69,93
61,87
55,82
33,86
71,62
67,49
60,36
28,92
58,94
12,73
52,100
