x,y
87,43
8,48
39,42
10,5
30,69
31,37
40,37
55,46
4,44
3,41
64,11
64,11
53,51
49,57
36,32
26,30
15,37
21,75
28,75
26,70
34,41
35,47
38,60
36,60
23,15
54,44
68,48
53,48
47,38
35,37
35,37
34,36
24,29
19,30
54,65
20,25
12,9
43,46
66,29
4,52
23,25
33,30
35,49
21,47
8,23
10,25
90,55
90,54
34,26
27,10
27,10
31,25
71,20
45,25
58,23
61,35
59,32
23,70
25,23
25,28
26,6
5,23
9,24
22,47
35,26
9,16
11,4
8,51
7,54
7,52
34,37
36,34
35,17
49,54
30,25
11,55
10,56
13,38
13,39
28,93
22,88
19,82
13,82
15,17
26,46
28,45
