x,y
23,83
21,95
23,100
36,88
82,87
85,95
71,92
93,84
89,91
92,100
13,87
28,87
30,89
68,87
78,90
37,83
48,94
60,95
68,89
84,73
72,74
77,86
83,100
77,91
77,91
75,93
73,89
31,48
89,70
22,92
57,90
52,92
59,88
29,74
88,83
57,89
70,49
53,80
58,89
58,89
76,100
58,88
46,89
57,95
43,86
16,96
10,86
20,95
37,100
80,95
75,95
85,77
71,96
99,0
58,21
55,17
62,6
64,95
42,95
41,97
41,95
38,77
33,95
27,94
8,74
36,83
25,82
28,95
63,77
45,91
41,91
39,93
40,96
39,93
47,96
65,75
62,94
57,96
99,0
43,95
26,96
46,100
28,95
71,95
43,96
67,88
66,70
24,92
64,89
99,0
