x,y
30,49
28,38
28,39
28,72
37,75
65,71
68,77
63,74
63,72
61,77
70,65
54,89
54,81
55,93
48,69
3,58
3,60
10,56
1,57
12,49
20,61
61,68
59,67
54,72
54,71
49,68
63,71
38,58
25,67
32,69
46,45
28,60
55,66
54,67
53,69
57,74
42,84
58,80
58,72
46,79
42,70
34,64
8,61
3,59
26,49
21,52
27,58
39,64
52,64
43,46
69,89
71,83
3,59
34,28
34,28
54,63
54,61
63,75
21,61
23,63
55,73
53,78
48,77
52,76
36,80
40,70
40,73
44,68
43,69
48,79
45,78
24,80
9,42
40,79
34,85
43,85
38,86
8,61
6,58
12,82
12,84
57,77
61,80
64,76
59,83
46,93
62,83
63,92
60,92
34,72
36,79
37,90
29,92
7,53
16,50
18,46
40,96
40,96
35,75
33,59
33,68
36,67
30,70
32,74
34,75
55,86
44,86
28,56
3,59
55,79
56,87
39,91
45,76
22,75
55,73
27,75
54,63
37,86
7,65
52,82
54,73
