x,y
32,72
33,72
9,62
40,19
9,61
2,81
26,38
56,24
20,34
38,32
31,31
42,36
59,22
55,23
43,34
44,30
11,27
69,24
38,38
31,53
32,42
43,25
54,27
52,27
8,25
20,42
10,16
30,38
30,33
31,26
26,31
38,27
51,47
42,51
42,23
51,38
47,35
27,28
29,22
42,53
44,43
46,25
12,9
41,30
35,31
42,28
9,30
6,27
18,18
18,21
57,51
55,40
58,38
65,47
52,41
30,29
42,23
30,23
36,26
26,32
8,36
34,41
33,33
34,27
44,32
52,39
58,33
63,34
41,7
13,22
35,18
29,31
13,30
32,25
28,22
40,22
9,36
2,28
27,31
32,34
32,29
31,26
10,47
9,43
22,36
20,16
10,31
43,27
41,30
55,24
67,18
24,25
18,19
17,16
25,16
67,25
34,24
55,20
47,52
47,52
32,35
35,34
45,23
24,56
31,29
44,15
43,16
