x,y
4,50
29,31
26,39
31,23
55,43
11,18
31,41
45,41
50,37
38,25
55,46
17,46
54,34
40,34
42,58
38,47
34,37
10,65
8,20
43,64
37,75
37,74
33,39
52,40
56,33
65,45
65,45
42,29
28,41
26,44
32,53
39,26
29,40
15,26
48,36
53,44
65,32
29,26
27,8
29,11
22,44
14,25
43,25
44,26
19,7
12,47
29,25
9,22
15,33
54,54
43,38
46,45
58,19
41,36
32,7
29,59
36,20
22,28
21,21
17,4
23,31
48,40
39,28
57,60
26,25
24,24
45,42
37,35
19,16
13,58
20,24
43,33
20,23
7,29
23,21
30,11
32,19
19,20
67,45
52,47
63,78
52,57
31,35
30,34
28,23
33,24
18,29
41,32
10,52
41,23
41,39
33,33
8,5
39,14
28,13
54,12
41,36
21,65
20,21
30,50
18,46
29,39
28,52
9,15
