x,y
38,30
68,65
67,44
39,50
29,23
65,80
35,75
32,68
36,72
62,70
53,64
23,72
72,90
45,63
45,71
44,79
28,76
28,76
12,40
33,47
65,55
65,57
46,64
41,73
67,81
72,79
45,78
26,69
67,38
32,33
53,66
47,58
15,87
6,76
35,65
56,73
79,45
39,68
62,74
66,42
48,39
67,48
64,63
64,63
74,70
51,41
34,32
13,74
13,72
51,60
68,23
34,20
48,74
46,69
53,71
46,66
53,52
52,43
42,33
22,4
19,5
19,5
27,50
51,23
56,22
52,50
29,37
51,76
46,29
56,31
44,25
43,64
43,61
42,55
53,67
53,82
51,31
64,21
76,43
28,88
28,38
28,38
53,65
53,62
60,29
58,24
34,32
26,17
48,57
83,92
46,46
