x,y
57,74
29,49
29,43
44,90
74,50
45,77
17,78
29,69
39,73
9,72
7,71
9,81
24,92
25,81
22,82
44,55
41,77
46,94
39,83
32,84
34,77
19,80
13,92
33,82
14,65
5,59
40,82
40,91
21,92
6,54
87,57
87,59
3,61
4,61
3,67
20,67
11,76
5,65
24,53
37,81
37,80
15,75
21,74
22,93
18,81
21,76
20,68
28,37
29,73
23,77
70,93
51,93
7,96
30,78
30,91
13,95
12,92
24,59
24,80
35,73
38,87
33,92
28,83
19,87
6,86
31,85
44,90
14,69
38,81
40,89
13,82
8,69
37,79
39,77
39,77
44,69
30,74
11,45
11,46
2,50
23,80
22,90
14,92
8,51
19,82
20,73
92,52
5,57
3,61
7,76
5,59
7,77
11,55
44,75
37,86
53,61
39,83
39,83
30,60
28,67
