x,y
61,87
69,84
79,87
64,92
59,84
59,84
63,93
65,81
44,92
37,94
2,73
2,87
26,89
36,97
53,100
35,91
60,85
61,88
7,70
13,83
2,61
9,83
9,82
71,84
10,77
11,76
49,96
70,95
38,86
84,74
80,100
88,96
69,49
54,75
39,90
43,93
23,94
74,82
82,100
73,89
69,92
92,92
38,100
65,86
24,84
60,93
76,93
76,95
59,91
56,93
64,83
69,81
57,90
60,90
22,95
25,88
27,85
29,88
74,84
80,87
69,91
90,100
64,100
61,94
38,100
43,94
97,70
99,55
25,91
11,92
12,90
14,100
17,77
16,77
10,80
40,88
31,94
29,93
10,84
10,85
29,100
14,68
11,69
66,100
8,55
3,94
8,100
18,83
