x,y
87,18
78,39
78,34
74,23
86,10
39,12
42,5
52,0
44,5
42,12
44,9
27,28
81,27
70,11
75,3
76,7
72,20
26,10
43,14
45,21
10,15
20,0
19,1
20,0
20,4
19,7
81,22
22,6
30,13
68,0
5,31
36,24
56,21
55,6
93,0
86,7
88,19
86,2
70,2
20,36
30,24
4,66
6,68
5,10
41,6
89,8
79,30
44,3
8,12
7,12
14,17
36,0
28,3
44,8
47,8
67,13
56,6
57,10
62,3
13,37
23,5
59,9
57,15
53,8
11,38
20,3
26,0
9,25
54,17
79,16
79,9
75,2
69,3
69,5
69,5
45,4
39,14
22,26
42,3
42,4
40,0
45,5
31,1
32,5
33,4
37,15
11,10
8,3
49,0
47,2
54,6
29,2
24,8
24,8
29,4
27,6
26,10
45,4
52,3
76,7
45,0
63,17
28,60
14,30
33,3
49,6
52,10
34,4
