x,y
55,83
46,90
30,70
30,70
54,93
54,93
52,86
53,80
28,89
46,89
40,91
36,92
21,75
9,58
37,80
44,76
43,90
44,91
4,41
37,75
46,85
46,83
42,83
33,70
32,65
22,77
36,70
26,97
38,71
18,55
31,71
33,69
20,70
26,68
40,68
52,71
51,70
21,75
9,46
8,45
31,79
37,78
28,69
28,72
43,74
6,57
23,66
43,72
34,73
30,74
19,85
2,97
44,69
34,65
27,60
24,89
38,83
20,93
19,92
16,92
25,75
15,59
43,44
42,49
39,65
20,61
20,64
20,64
38,69
33,77
31,63
19,83
13,76
19,80
23,75
31,69
19,52
77,51
31,60
44,57
50,60
69,74
25,62
18,71
29,94
24,91
25,72
33,67
37,38
37,38
32,47
24,70
