x,y
43,50
38,36
88,38
89,42
89,40
80,32
74,0
44,33
39,42
42,23
5,33
19,34
25,38
54,24
56,18
63,27
35,56
9,66
9,66
19,77
25,77
28,81
28,81
29,51
36,36
29,45
41,43
23,32
22,26
24,27
52,28
62,23
10,6
10,6
42,30
46,25
33,30
23,26
25,26
41,30
53,28
39,31
48,34
46,40
57,24
47,22
34,29
25,23
27,29
21,30
8,29
10,32
21,36
21,17
29,40
46,22
46,30
20,24
36,23
4,67
1,76
5,45
2,44
4,43
3,42
23,66
40,17
34,24
36,20
46,23
51,21
66,31
10,25
26,49
24,94
24,94
19,54
39,43
38,27
33,16
45,13
38,43
42,34
45,27
36,25
35,27
32,27
24,44
10,66
14,35
18,21
54,21
18,48
43,30
37,29
40,25
55,16
61,7
58,10
45,42
32,24
38,30
96,52
96,50
10,86
10,87
11,86
8,84
14,48
48,45
34,49
31,28
29,34
29,33
30,33
30,50
33,47
40,30
42,33
24,19
48,50
51,38
35,4
25,22
25,34
17,23
54,17
47,11
48,13
23,49
26,49
32,29
4,52
1,52
30,49
30,52
41,31
20,24
40,25
46,5
23,29
