x,y
23,72
24,70
37,72
28,73
27,74
65,19
91,52
82,52
28,67
23,70
8,64
2,75
9,65
37,59
15,69
33,65
40,41
46,42
55,73
14,67
19,76
33,72
28,70
21,69
19,87
21,42
53,51
30,46
34,55
39,66
33,67
34,63
26,40
42,64
48,61
47,60
28,60
52,71
29,63
43,46
45,49
40,66
45,70
46,66
51,60
55,43
61,68
60,69
63,46
43,69
61,53
38,31
8,35
47,64
52,60
55,56
54,59
58,63
32,56
61,70
29,57
23,82
44,29
53,45
94,61
95,61
96,68
37,38
39,41
12,51
53,68
28,73
40,67
51,67
49,60
57,87
53,85
13,86
24,43
24,55
33,73
54,90
61,65
13,47
21,65
28,64
48,67
13,83
65,35
58,63
47,62
48,65
