x,y
37,45
36,79
38,90
38,14
44,36
68,2
57,5
63,46
71,49
32,76
31,67
13,45
60,17
59,8
50,12
55,3
70,4
63,4
60,8
47,44
15,29
25,5
26,62
31,7
45,56
27,19
35,29
60,33
68,14
69,13
44,37
64,42
62,33
71,19
80,10
42,55
53,24
61,23
61,23
63,37
71,67
71,84
63,86
69,61
71,45
66,70
48,24
88,44
97,55
22,16
22,16
32,33
69,5
47,42
52,41
58,26
43,27
45,21
76,58
51,26
49,25
89,6
41,22
57,19
57,19
59,15
57,8
65,38
28,49
78,16
59,16
73,16
81,6
56,45
44,55
35,40
69,64
29,91
48,65
59,69
57,70
59,76
56,67
53,78
76,81
64,69
64,68
67,68
9,3
12,33
64,82
66,53
55,43
48,29
43,29
57,51
62,27
55,25
53,11
53,19
