Match ID,Team,Player Name,Position,Jersey Number,Height,Country,Date of Birth,Substitute,Total Pass,Accurate Pass,Rating,AverageX,AverageY
12437026,Home,Kepa Arrizabalaga,G,13,188,Spain,781142400,False,33,21,7,Unknown,Unknown
12437026,Home,Julián Araujo,D,22,175,Mexico,997660800,False,23,19,6.9,Unknown,Unknown
12437026,Home,Illia Zabarnyi,D,27,189,Ukraine,1030838400,False,57,45,6.7,Unknown,Unknown
12437026,Home,Marcos Senesi,D,5,184,Argentina,863222400,False,61,47,7.6,Unknown,Unknown
12437026,Home,Miloš Kerkez,D,3,180,Hungary,1068163200,False,51,46,7.4,Unknown,Unknown
12437026,Home,Alex Scott,M,8,178,England,1061596800,False,34,30,7.1,Unknown,Unknown
12437026,Home,Lewis Cook,M,4,175,England,854928000,False,42,35,7.3,Unknown,Unknown
12437026,Home,Dango Ouattara,F,11,177,Burkina Faso,1013385600,False,13,7,7,Unknown,Unknown
12437026,Home,Marcus Tavernier,M,16,178,England,922060800,False,23,21,6.8,Unknown,Unknown
12437026,Home,Antoine Semenyo,M,24,178,Ghana,947203200,False,22,20,6.3,Unknown,Unknown
12437026,Home,Evanilson,F,9,181,Brazil,939168000,False,11,7,7.2,Unknown,Unknown
12437026,Home,Adam Smith,D,15,180,England,672883200,True,12,9,6.7,Unknown,Unknown
12437026,Home,Ryan Christie,M,10,178,Scotland,793411200,True,10,8,7.1,Unknown,Unknown
12437026,Home,Justin Kluivert,M,19,171,Netherlands,925862400,True,4,4,7.7,Unknown,Unknown
12437026,Home,Luis Sinisterra,F,17,176,Colombia,929577600,True,3,2,6.5,Unknown,Unknown
12437026,Home,Enes Ünal,F,26,185,Türkiye,863222400,True,6,2,6.8,Unknown,Unknown
12437026,Home,Mark Travers,G,32,191,Ireland,926985600,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437026,Home,Dean Huijsen,D,2,195,Spain,1113436800,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437026,Home,Tyler Adams,M,12,175,USA,918950400,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437026,Home,David Brooks,F,7,173,Wales,868320000,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437026,Away,David Raya,G,22,183,Spain,811123200,False,53,31,6.2,Unknown,Unknown
12437026,Away,Ben White,D,4,186,England,876268800,False,32,29,6.3,Unknown,Unknown
12437026,Away,William Saliba,D,2,193,France,985392000,False,18,17,5.4,Unknown,Unknown
12437026,Away,Gabriel Magalhães,D,6,190,Brazil,882489600,False,49,42,6.8,Unknown,Unknown
12437026,Away,Riccardo Calafiori,D,33,188,Italy,1021766400,False,40,35,6.9,Unknown,Unknown
12437026,Away,Thomas Partey,M,5,185,Ghana,739929600,False,63,55,6.4,Unknown,Unknown
12437026,Away,Declan Rice,M,41,188,England,916272000,False,45,39,7.3,Unknown,Unknown
12437026,Away,Raheem Sterling,F,30,170,England,786844800,False,10,6,6.5,Unknown,Unknown
12437026,Away,Mikel Merino,M,23,188,Spain,835401600,False,34,23,7.2,Unknown,Unknown
12437026,Away,Leandro Trossard,F,19,172,Belgium,786499200,False,19,12,6.6,Unknown,Unknown
12437026,Away,Kai Havertz,F,29,193,Germany,929059200,False,35,25,6.7,Unknown,Unknown
12437026,Away,Jakub Kiwior,D,15,189,Poland,950572800,True,17,13,6.2,Unknown,Unknown
12437026,Away,Gabriel Martinelli,F,11,180,Brazil,992822400,True,11,10,5.5,Unknown,Unknown
12437026,Away,Gabriel Jesus,F,9,175,Brazil,860025600,True,5,3,7,Unknown,Unknown
12437026,Away,Ethan Nwaneri,F,53,176,England,1174435200,True,8,8,6.6,Unknown,Unknown
12437026,Away,Tommy Setford,G,36,185,England,1142208000,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437026,Away,Oleksandr Zinchenko,D,17,175,Ukraine,850608000,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437026,Away,Myles Lewis-Skelly,M,49,178,England,1159228800,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437026,Away,Jorginho,M,20,180,Italy,693187200,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437026,Away,Ismeal Kabia,F,46,176,Netherlands,1134172800,True,Unknown,Unknown,Unknown,Unknown,Unknown
