Match ID,Team,Player Name,Position,Jersey Number,Height,Country,Date of Birth,Substitute,Total Pass,Accurate Pass,Rating,AverageX,AverageY
12437030,Home,Arijanet Murić,G,1,198,Kosovo,910396800,False,13,9,7.4,Unknown,Unknown
12437030,Home,Dara O'Shea,D,26,188,Ireland,920505600,False,39,33,6.1,Unknown,Unknown
12437030,Home,Luke Woolfenden,D,6,193,England,908928000,False,68,62,6.6,Unknown,Unknown
12437030,Home,Cameron Burgess,D,15,194,Australia,814233600,False,83,67,7.1,Unknown,Unknown
12437030,Home,Leif Davis,D,3,182,England,946598400,False,37,31,6.7,Unknown,Unknown
12437030,Home,Sam Morsy,M,5,175,Egypt,684460800,False,73,70,7.1,Unknown,Unknown
12437030,Home,Kalvin Phillips,M,8,177,England,817862400,False,40,36,6.8,Unknown,Unknown
12437030,Home,Wes Burns,M,21,173,Wales,784684800,False,14,12,5.9,Unknown,Unknown
12437030,Home,Omari Hutchinson,M,20,174,England,1067385600,False,34,27,6.3,Unknown,Unknown
12437030,Home,Jack Clarke,M,47,181,England,974937600,False,18,15,6.8,Unknown,Unknown
12437030,Home,Liam Delap,F,19,186,England,1044662400,False,11,8,6.6,Unknown,Unknown
12437030,Home,Harry Clarke,D,18,178,England,983491200,True,20,19,6.7,Unknown,Unknown
12437030,Home,Conor Chaplin,M,10,170,England,856051200,True,10,8,6.8,Unknown,Unknown
12437030,Home,Jack Taylor,M,14,185,Ireland,898560000,True,14,13,6.9,Unknown,Unknown
12437030,Home,Sammie Szmodics,M,23,168,Ireland,811900800,True,7,7,6.8,Unknown,Unknown
12437030,Home,George Hirst,F,27,191,England,919036800,True,3,2,6.5,Unknown,Unknown
12437030,Home,Christian Walton,G,28,196,England,815875200,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437030,Home,Conor Townsend,D,22,168,England,731203200,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437030,Home,Nathan Broadhead,M,33,178,Wales,891734400,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437030,Home,Chiedozie Ogbene,M,21,181,Ireland,862444800,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437030,Away,Jordan Pickford,G,1,185,England,762998400,False,40,16,6.9,Unknown,Unknown
12437030,Away,Ashley Young,D,18,180,England,489715200,False,48,38,7.7,Unknown,Unknown
12437030,Away,James Tarkowski,D,6,185,England,722131200,False,34,28,7.2,Unknown,Unknown
12437030,Away,Michael Keane,D,5,188,England,726710400,False,42,38,7.8,Unknown,Unknown
12437030,Away,Vitaliy Mykolenko,D,19,180,Ukraine,927936000,False,43,38,7.6,Unknown,Unknown
12437030,Away,Abdoulaye Doucouré,M,16,182,Mali,725846400,False,51,45,7.2,Unknown,Unknown
12437030,Away,Idrissa Gueye,M,27,174,Senegal,622771200,False,40,36,6.9,Unknown,Unknown
12437030,Away,Jack Harrison,M,11,175,England,848448000,False,27,17,7.4,Unknown,Unknown
12437030,Away,Dwight McNeil,M,7,183,England,943228800,False,43,38,7.4,Unknown,Unknown
12437030,Away,Iliman Ndiaye,F,10,180,Senegal,952300800,False,18,14,7.7,Unknown,Unknown
12437030,Away,Dominic Calvert-Lewin,F,9,187,England,858470400,False,12,7,6.4,Unknown,Unknown
12437030,Away,Orel Mangala,M,8,178,Belgium,890179200,True,5,4,6.8,Unknown,Unknown
12437030,Away,João Virgínia,G,12,191,Portugal,939513600,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437030,Away,Asmir Begović,G,31,198,Bosnia & Herzegovina,551145600,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437030,Away,Nathan Patterson,D,2,189,Scotland,1003190400,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437030,Away,Jake O'Brien,D,15,197,Ireland,989884800,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437030,Away,Séamus Coleman,D,23,177,Ireland,592531200,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437030,Away,Roman Dixon,D,2,175,England,1104019200,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437030,Away,Harrison Armstrong,M,28,185,England,1169164800,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437030,Away,Beto,F,14,194,Guinea-Bissau,886204800,True,Unknown,Unknown,Unknown,Unknown,Unknown
