x,y
40,92
30,87
66,58
83,100
62,17
59,20
56,14
45,75
45,75
70,75
88,69
59,67
11,44
9,90
66,25
36,57
59,84
59,84
39,91
51,55
53,53
72,71
32,82
69,30
64,35
62,54
71,81
34,45
73,92
76,90
75,88
43,85
57,91
68,50
68,55
61,100
71,90
65,94
65,94
65,75
71,86
61,36
68,73
70,72
45,34
45,34
72,69
76,72
38,17
40,22
68,56
27,50
37,52
39,54
58,74
60,90
85,49
44,66
78,16
46,22
49,17
39,13
38,24
41,40
62,26
66,25
73,16
42,24
46,10
19,59
18,53
23,38
32,20
44,53
41,67
66,33
66,42
20,58
23,64
23,64
39,11
37,10
53,0
66,27
78,9
