x,y
37,97
28,94
70,100
99,0
99,57
65,76
65,84
28,89
25,97
25,97
25,100
19,91
31,100
73,63
48,96
25,97
22,97
28,100
15,88
55,96
72,82
68,84
72,95
55,94
63,82
46,90
26,100
68,63
71,59
74,93
76,54
26,77
3,68
1,69
13,95
15,98
34,81
41,77
62,98
62,97
65,99
4,61
27,75
18,85
11,99
20,100
43,89
48,92
28,84
34,80
62,98
74,96
38,94
39,94
27,92
42,92
20,98
89,82
97,60
72,71
82,86
97,68
30,78
25,98
26,100
27,98
11,85
44,89
55,96
60,98
66,83
27,82
27,83
8,76
24,66
65,93
88,94
84,100
73,96
27,74
27,74
66,77
70,68
