x,y
43,24
37,24
21,52
9,44
3,51
3,50
1,42
5,41
9,46
79,78
72,89
33,19
20,22
40,8
32,32
21,32
32,24
35,29
54,42
54,41
54,46
53,10
31,36
32,20
29,21
37,25
46,42
37,32
5,40
25,33
20,29
63,17
30,26
32,33
35,36
13,39
25,26
29,26
60,9
8,64
3,39
13,74
12,70
21,70
84,81
83,84
9,70
38,43
36,45
32,36
27,57
36,67
55,25
7,41
2,39
23,88
46,56
9,34
45,52
53,7
23,24
30,43
54,28
52,36
62,49
66,60
34,7
64,32
10,33
46,46
56,73
64,16
62,6
66,12
71,13
22,7
25,40
20,22
44,46
44,48
28,59
90,26
75,33
24,41
24,43
14,49
11,50
53,70
53,70
53,56
60,59
66,38
76,39
15,76
