x,y
25,72
27,63
21,66
25,72
26,83
43,65
46,69
36,80
45,78
52,85
47,58
64,58
98,26
71,74
71,70
67,50
58,57
73,63
56,49
30,77
27,93
29,86
41,91
20,63
35,70
64,74
72,74
79,69
62,59
92,44
65,10
67,68
64,70
38,40
28,73
39,40
32,75
55,63
60,71
54,66
31,67
30,72
53,60
28,60
35,39
37,37
51,41
76,67
34,69
37,82
48,77
38,32
32,38
28,70
36,66
44,70
53,77
57,63
19,81
57,78
35,64
14,48
34,69
26,68
95,43
95,44
38,76
21,84
41,86
44,69
20,70
66,69
60,46
62,91
87,0
52,79
52,73
13,35
74,78
73,88
74,77
95,44
96,42
96,40
89,23
76,73
72,74
17,81
71,63
63,81
72,88
71,83
68,90
76,85
77,85
71,89
73,65
1,78
14,87
19,83
37,71
44,59
63,62
76,68
72,84
45,72
47,66
