x,y
43,55
46,11
57,8
60,9
60,9
27,20
27,19
66,26
83,0
88,5
90,8
74,18
67,11
89,29
98,24
77,2
74,3
72,17
88,18
86,13
70,9
40,0
47,19
89,17
71,14
95,54
72,50
69,13
58,21
39,12
45,61
38,44
55,26
37,24
57,7
54,8
40,20
20,10
37,17
98,19
95,12
56,16
57,17
62,0
68,10
86,31
92,0
87,2
90,0
87,0
85,6
77,2
69,3
74,2
66,3
49,25
57,13
62,7
62,4
64,5
42,26
42,18
46,23
63,18
32,32
12,29
9,27
90,45
25,3
5,36
33,24
73,25
57,11
82,0
91,16
61,18
54,17
64,41
67,40
71,17
64,26
75,26
21,11
57,32
69,43
72,31
90,17
74,3
38,61
38,61
69,0
66,0
71,40
53,12
73,28
74,25
65,32
63,11
98,16
71,37
83,14
76,28
58,11
65,16
72,21
77,24
37,24
37,24
