x,y
75,22
46,12
33,5
42,16
41,21
33,8
21,3
2,16
2,12
10,6
23,20
23,0
15,6
20,0
28,5
24,6
29,20
21,8
89,21
99,0
82,0
32,25
26,9
98,26
79,34
92,25
99,15
99,0
28,6
79,15
56,5
37,8
57,6
74,9
74,5
98,31
35,24
32,26
32,28
40,10
57,5
85,35
81,39
73,26
74,11
96,25
99,0
83,10
81,7
39,8
56,9
33,6
28,5
17,7
33,16
30,5
38,9
42,6
29,3
29,3
25,3
80,39
79,51
22,19
90,25
60,9
21,26
30,7
29,5
45,7
89,9
73,21
85,24
87,15
67,4
95,27
86,46
53,13
43,4
45,0
45,5
32,3
52,11
29,3
62,7
57,21
75,29
87,33
93,37
71,25
77,2
87,10
94,19
39,23
90,30
97,31
97,31
84,20
91,45
91,38
92,39
84,8
