x,y
39,6
55,9
52,9
36,5
76,8
93,29
56,2
56,2
76,23
23,24
52,21
56,18
94,0
85,2
64,4
83,32
36,13
36,18
44,7
31,16
30,32
64,8
89,5
70,11
58,17
57,46
43,33
10,7
57,8
57,8
59,11
47,0
78,9
37,0
78,28
7,25
1,23
60,8
15,11
73,4
52,45
43,20
11,32
4,51
53,13
51,19
57,19
56,23
54,46
60,47
41,37
63,39
67,35
33,9
30,10
58,34
62,27
65,14
65,12
62,22
30,28
15,51
15,50
61,35
80,29
72,29
24,81
25,81
69,53
64,29
74,18
71,33
28,40
27,40
67,5
75,8
77,11
98,2
29,6
34,8
36,24
40,33
56,24
20,36
62,19
85,0
57,27
58,15
53,10
