x,y
37,55
25,39
69,28
95,47
53,46
90,36
91,36
87,19
78,11
32,31
14,15
14,13
22,12
25,4
42,44
54,80
53,76
24,40
21,10
37,10
59,16
62,20
59,17
51,19
52,18
37,18
23,16
91,50
35,9
33,10
13,11
24,8
22,7
44,40
29,10
20,6
7,21
7,29
18,31
62,62
13,42
58,28
58,28
23,19
20,33
88,42
9,47
30,11
15,4
46,59
34,27
21,24
19,14
22,31
22,31
25,27
25,15
12,57
10,45
10,51
12,50
31,9
54,39
54,41
9,48
94,49
11,33
13,48
13,54
42,29
42,28
43,32
25,69
29,31
8,46
13,24
20,13
32,36
27,37
57,25
6,49
0,70
22,17
13,43
14,47
41,31
