x,y
88,88
97,70
42,92
48,93
33,95
52,75
41,100
50,89
56,91
64,88
64,88
85,88
89,88
25,78
68,86
31,81
40,89
69,91
84,85
36,96
36,96
70,83
17,100
77,94
97,69
59,100
69,97
44,90
41,92
60,76
95,75
42,92
29,86
30,90
25,87
27,90
51,95
54,75
68,95
98,84
71,63
55,72
61,65
69,42
69,63
25,95
7,85
65,95
70,64
69,61
37,83
60,61
73,71
29,96
28,96
75,97
78,86
82,95
76,66
27,83
33,94
2,59
0,64
58,100
87,100
90,96
55,100
54,96
71,47
72,45
66,39
21,95
43,92
48,100
61,87
63,86
43,90
12,75
12,75
46,50
21,94
69,73
68,73
100,29
75,76
72,66
26,86
25,84
66,81
95,68
26,90
28,92
4,77
