x,y
70,79
66,76
34,91
40,88
40,100
37,88
42,91
77,88
46,89
77,88
66,57
64,84
57,82
11,59
64,84
64,84
68,92
58,100
89,84
89,86
79,91
33,87
77,87
79,90
73,83
72,93
21,93
76,89
55,82
57,93
58,91
57,93
67,92
70,91
73,92
69,86
78,89
26,85
5,89
11,82
11,82
30,100
25,87
46,43
74,65
83,64
90,100
89,87
71,100
72,91
67,91
67,91
70,89
76,100
55,89
71,89
71,84
19,83
25,83
53,90
61,100
13,66
58,86
28,85
25,87
28,87
25,93
76,85
83,86
78,85
21,93
13,79
62,95
53,95
52,100
58,99
66,100
62,100
63,94
69,91
77,95
63,82
61,11
65,0
89,19
72,12
68,14
67,11
65,29
71,29
34,15
39,14
41,12
44,0
61,10
59,0
84,14
60,11
65,14
66,8
59,26
7,23
7,23
97,20
36,9
62,5
62,6
76,11
64,35
40,14
57,28
63,27
72,8
20,30
58,27
24,15
24,15
62,23
