x,y
17,13
22,7
42,65
57,56
47,44
68,74
69,94
72,95
36,60
36,60
44,48
44,67
46,66
53,59
69,61
25,49
47,64
58,95
19,65
23,63
25,56
23,60
25,80
51,50
13,47
51,74
45,40
39,37
28,45
62,40
64,49
64,49
37,58
54,92
38,57
43,53
2,83
0,82
24,25
10,49
30,45
24,31
63,42
62,39
65,43
54,59
54,59
33,32
37,19
65,62
64,31
51,33
47,43
58,39
64,63
66,54
36,31
32,57
41,52
30,45
44,64
45,70
54,70
57,87
56,89
52,45
36,28
32,37
65,4
46,34
37,56
94,85
40,29
40,29
31,43
39,65
61,63
40,85
42,71
46,64
71,61
47,56
47,56
55,65
65,59
57,40
59,38
1,70
33,33
31,25
54,43
