x,y
12,83
4,50
9,69
13,42
47,32
21,25
24,28
47,29
44,25
46,44
46,55
20,82
20,72
52,57
66,61
64,69
62,73
30,32
25,42
55,45
52,38
34,34
42,77
42,77
5,58
69,79
19,70
13,27
13,27
32,48
39,40
63,42
56,77
55,73
66,55
36,54
57,48
32,73
35,71
56,67
66,47
63,35
69,78
57,92
29,82
30,79
52,57
31,75
45,72
47,46
42,84
22,74
28,54
90,50
69,29
51,55
42,86
18,64
62,58
44,56
25,59
23,65
54,66
59,64
63,51
97,50
7,37
25,53
63,58
65,52
66,36
5,49
8,72
46,48
40,36
65,63
11,58
47,43
42,67
29,69
36,35
36,36
96,43
7,46
47,49
47,46
58,34
63,48
61,77
9,45
8,36
8,32
57,62
15,69
26,89
24,88
14,66
25,67
26,84
15,73
40,25
27,53
8,51
