x,y
12,25
13,56
33,26
33,26
44,22
59,0
52,4
46,28
41,18
40,19
48,26
69,53
69,44
52,35
30,9
30,9
46,33
56,29
68,35
54,16
58,15
55,7
32,11
29,8
45,31
60,33
63,53
44,17
65,31
55,47
70,24
66,18
73,32
50,40
68,25
67,21
68,16
64,11
70,20
66,20
56,14
38,18
69,18
12,22
20,18
64,30
65,19
54,31
66,24
57,22
55,16
64,46
37,20
21,13
17,19
66,25
66,24
62,19
62,18
34,33
37,31
69,28
55,20
27,30
67,24
4,29
3,23
3,58
4,57
5,58
3,50
26,43
42,7
41,8
53,13
48,22
54,14
49,25
44,24
43,18
45,10
42,11
51,31
45,33
63,69
58,18
50,30
57,26
41,11
64,16
59,13
68,23
64,23
52,11
55,20
9,14
53,30
59,17
23,28
65,31
64,33
41,26
30,21
6,13
4,16
6,16
32,70
30,46
34,51
36,49
62,52
58,19
60,34
35,45
67,4
