x,y
40,29
45,30
4,54
3,38
10,11
17,21
30,4
32,4
63,34
55,27
54,37
53,25
58,28
37,25
52,27
15,9
31,43
6,28
11,38
48,24
39,26
67,12
54,25
53,40
37,19
38,12
35,24
43,29
39,38
37,25
31,30
7,23
11,27
29,34
67,20
47,31
60,37
69,20
23,38
24,36
29,32
48,45
45,31
7,52
7,54
35,33
26,28
36,23
40,27
43,15
61,25
55,35
28,44
30,34
34,27
19,9
17,12
22,14
27,41
27,35
26,43
32,37
53,31
43,13
43,15
51,25
52,29
24,31
22,30
33,20
28,31
74,39
41,40
36,22
38,21
53,25
21,18
19,36
46,44
47,46
39,10
42,10
54,39
38,21
53,22
52,22
57,29
56,31
23,24
57,17
24,24
91,49
91,49
52,74
52,78
24,29
28,29
54,26
25,31
20,13
27,70
30,38
28,29
54,8
61,14
26,41
