x,y
31,80
22,59
26,86
23,78
19,72
22,82
25,94
37,76
36,73
71,100
90,93
92,93
24,88
21,89
64,94
59,95
53,70
44,100
39,97
45,84
56,91
52,83
4,64
90,100
83,95
97,88
53,97
33,77
35,82
36,82
40,80
60,100
61,96
53,89
40,92
54,93
49,86
38,82
30,79
56,86
56,84
61,84
58,88
79,8
8,33
7,30
25,80
33,84
32,89
52,94
15,83
39,82
57,67
53,86
74,94
81,96
35,89
64,100
67,96
71,45
22,69
83,6
45,22
32,57
60,85
55,100
7,87
43,68
59,85
19,92
43,18
31,46
75,67
47,85
45,78
21,68
65,75
33,70
63,81
8,80
32,77
25,80
59,73
24,77
24,79
26,69
33,90
28,87
44,69
9,90
44,88
56,88
29,83
75,81
75,81
75,92
13,81
48,81
15,100
24,100
31,95
29,100
45,94
60,100
70,89
72,94
38,62
39,68
32,87
43,67
67,67
75,72
96,81
91,90
90,92
60,38
28,64
