x,y
29,82
31,74
28,75
23,69
20,56
25,50
28,37
30,75
29,92
25,92
25,64
27,63
90,48
90,50
49,28
53,31
25,36
64,35
33,36
47,70
58,32
45,25
58,16
85,26
86,27
73,40
55,94
54,93
42,30
54,33
58,80
29,53
70,25
78,15
64,4
63,4
67,6
25,41
35,36
70,8
81,17
75,34
75,15
42,29
19,36
33,7
25,28
23,88
25,88
33,88
12,65
42,76
43,72
58,65
38,67
40,74
58,65
93,82
87,71
78,41
78,44
55,44
68,63
31,73
40,67
38,88
28,90
28,94
92,53
8,96
75,65
79,66
88,85
26,88
23,88
23,91
64,100
54,100
58,72
37,85
66,76
75,65
70,13
62,18
63,21
56,22
68,23
28,26
91,33
89,30
53,7
53,26
