Match ID,Team,Player Name,Position,Jersey Number,Height,Country,Date of Birth,Substitute,Total Pass,Accurate Pass,Rating
12436438,Home,David Raya,G,22,183,Spain,811123200,False,24,23,6.9
12436438,Home,Jurriën Timber,D,12,179,Netherlands,992736000,False,72,65,7.2
12436438,Home,William Saliba,D,2,193,France,985392000,False,109,104,7.4
12436438,Home,Gabriel Magalhães,D,6,190,Brazil,882489600,False,97,92,8
12436438,Home,Myles Lewis-Skelly,M,49,178,England,1159228800,False,56,55,7.1
12436438,Home,Martin Ødegaard,M,8,178,Norway,913852800,False,41,36,6.7
12436438,Home,Declan Rice,M,41,188,England,916272000,False,71,65,7.2
12436438,Home,Mikel Merino,M,23,188,Spain,835401600,False,23,19,7.1
12436438,Home,Bukayo Saka,F,7,178,England,999648000,False,44,37,8.3
12436438,Home,Kai Havertz,F,29,193,Germany,929059200,False,28,26,7.1
12436438,Home,Gabriel Martinelli,F,11,180,Brazil,992822400,False,26,23,6.7
12436438,Home,Jorginho,M,20,180,Italy,693187200,True,38,35,6.5
12436438,Home,Ethan Nwaneri,F,53,176,England,1174435200,True,8,8,6.2
12436438,Home,Thomas Partey,M,5,185,Ghana,739929600,True,31,29,6.9
12436438,Home,Gabriel Jesus,F,9,175,Brazil,860025600,True,7,7,6.7
12436438,Home,Leandro Trossard,F,19,172,Belgium,786499200,True,9,7,6.8
12436438,Home,Neto,G,32,190,Brazil,616809600,True,Unknown,Unknown,Unknown
12436438,Home,Jakub Kiwior,D,15,189,Poland,950572800,True,Unknown,Unknown,Unknown
12436438,Home,Kieran Tierney,D,3,178,Scotland,865468800,True,Unknown,Unknown,Unknown
12436438,Home,Raheem Sterling,F,30,170,England,786844800,True,Unknown,Unknown,Unknown
12436438,Away,Jordan Pickford,G,1,185,England,762998400,False,32,14,8.2
12436438,Away,Ashley Young,D,18,180,England,489715200,False,13,7,7.4
12436438,Away,James Tarkowski,D,6,185,England,722131200,False,17,12,7.5
12436438,Away,Jarrad Branthwaite,D,32,195,England,1025136000,False,23,20,7.1
12436438,Away,Vitaliy Mykolenko,D,19,180,Ukraine,927936000,False,13,8,6.8
12436438,Away,Orel Mangala,M,8,178,Belgium,890179200,False,15,13,6.6
12436438,Away,Idrissa Gueye,M,27,174,Senegal,622771200,False,32,30,7
12436438,Away,Abdoulaye Doucouré,M,16,182,Mali,725846400,False,19,14,6.8
12436438,Away,Jack Harrison,M,11,175,England,848448000,False,9,5,6.4
12436438,Away,Dominic Calvert-Lewin,F,9,187,England,858470400,False,11,7,6.6
12436438,Away,Iliman Ndiaye,F,10,180,Senegal,952300800,False,20,17,7.1
12436438,Away,Jesper Lindstrøm,M,29,182,Denmark,951782400,True,2,Unknown,6.6
12436438,Away,Armando Broja,F,22,191,Albania,1000080000,True,3,2,6.6
12436438,Away,João Virgínia,G,12,191,Portugal,939513600,True,Unknown,Unknown,Unknown
12436438,Away,Nathan Patterson,D,2,189,Scotland,1003190400,True,Unknown,Unknown,Unknown
12436438,Away,Michael Keane,D,5,188,England,726710400,True,Unknown,Unknown,Unknown
12436438,Away,Jake O'Brien,D,15,197,Ireland,989884800,True,Unknown,Unknown,Unknown
12436438,Away,Séamus Coleman,D,23,177,Ireland,592531200,True,Unknown,Unknown,Unknown
12436438,Away,Harrison Armstrong,M,28,185,England,1169164800,True,Unknown,Unknown,Unknown
12436438,Away,Beto,F,14,194,Guinea-Bissau,886204800,True,Unknown,Unknown,Unknown
