x,y
28,49
22,84
22,62
36,86
46,96
31,76
31,76
60,94
77,56
77,46
54,95
79,90
54,38
54,38
66,97
86,89
60,59
58,89
35,76
57,93
13,87
24,84
53,85
92,82
39,90
38,70
61,81
67,93
51,95
44,90
43,83
17,83
73,66
82,60
21,93
18,84
24,92
42,96
71,100
70,90
91,100
29,91
27,84
22,82
22,82
63,80
68,96
62,95
49,77
33,92
99,99
86,92
73,93
87,88
23,80
59,80
78,85
43,80
80,93
69,85
88,73
26,94
2,72
79,87
55,100
41,97
58,84
53,69
14,62
14,60
3,58
29,92
56,69
90,69
54,89
54,90
50,87
45,90
33,83
37,73
42,80
77,79
66,75
8,100
11,96
11,96
39,84
34,80
38,85
37,89
