x,y
51,93
29,78
9,95
15,67
19,60
41,66
26,62
26,72
4,49
8,61
16,64
23,49
23,62
17,61
4,59
15,83
34,84
29,69
27,55
20,73
18,67
29,72
44,58
49,60
58,59
29,55
15,69
37,78
16,62
13,63
31,73
31,51
24,64
42,64
29,54
31,58
25,78
29,76
38,55
8,50
5,50
29,72
28,66
22,71
30,66
34,74
30,83
32,63
34,60
24,66
27,63
31,46
4,61
25,91
46,54
39,57
47,56
52,67
51,70
40,70
37,60
25,55
9,54
4,60
28,80
40,81
4,61
11,80
54,71
30,54
35,64
24,78
31,57
14,55
10,63
35,59
42,68
37,68
15,67
20,70
25,57
19,63
11,60
27,64
13,54
25,57
23,53
34,62
24,54
6,65
17,65
17,65
52,70
31,57
