x,y
69,93
46,71
3,67
55,24
47,25
32,60
27,78
27,78
27,71
2,81
29,58
6,62
2,56
5,61
64,72
57,68
28,68
8,88
38,82
35,80
34,87
33,91
66,84
36,86
35,85
35,76
31,78
29,72
45,80
56,81
49,72
55,64
39,73
22,74
3,94
54,77
35,80
60,86
45,34
41,82
26,78
37,91
92,58
93,56
29,93
46,80
42,96
62,86
63,90
20,75
15,88
72,92
28,81
25,90
29,85
77,96
11,84
11,73
15,90
29,59
6,63
30,67
14,71
50,54
32,71
47,95
24,94
51,78
58,90
61,90
67,84
36,79
25,82
61,93
41,64
29,93
27,63
25,77
22,84
5,60
56,62
69,85
69,85
46,92
27,48
6,17
26,41
27,81
68,95
10,46
46,90
36,68
29,96
40,88
14,56
16,62
11,60
