x,y
30,60
11,59
23,26
24,37
15,27
22,21
51,42
33,28
48,50
46,45
37,50
13,42
27,67
27,67
6,49
3,44
4,38
6,47
30,31
53,47
39,69
39,68
34,50
4,13
4,13
37,50
35,31
39,49
30,32
30,32
6,56
44,48
41,54
34,46
14,67
25,89
24,22
20,31
20,31
27,55
36,45
39,64
41,66
35,63
9,22
9,22
13,71
33,51
53,69
48,62
31,35
30,37
34,44
33,53
24,52
13,55
24,44
37,40
62,55
57,35
28,47
50,33
27,53
28,50
45,64
46,54
36,32
33,72
39,68
42,56
47,73
36,60
26,46
45,56
62,41
33,56
12,55
30,35
29,50
26,39
33,35
30,34
47,28
48,13
50,52
54,40
21,14
21,14
26,19
34,46
56,28
91,66
38,54
8,65
13,56
30,54
65,31
56,37
54,37
56,36
54,36
38,49
53,16
25,54
29,62
17,23
8,41
32,51
26,37
40,42
21,51
44,49
25,61
25,61
36,49
28,52
48,51
33,69
48,62
