x,y
31,47
32,42
23,34
24,37
30,40
39,61
8,40
26,41
31,37
35,64
41,60
34,51
29,59
30,49
14,37
33,42
34,38
34,4
43,13
42,16
47,27
54,22
12,40
19,39
25,46
38,48
45,56
28,59
34,66
29,57
14,33
22,52
30,46
34,46
20,48
30,47
40,46
44,48
33,46
33,57
38,53
91,49
92,45
33,31
66,81
34,31
30,30
31,48
11,38
13,56
31,70
4,56
3,59
25,56
21,31
14,40
7,17
51,76
62,35
25,23
14,30
32,35
40,82
9,88
45,52
38,39
64,4
67,5
83,4
23,71
24,66
12,33
19,30
18,15
63,23
57,28
16,20
12,13
18,25
7,35
36,27
35,35
35,26
23,35
22,14
58,59
57,47
