x,y
38,55
22,32
28,21
34,37
34,38
35,45
27,37
46,24
13,25
32,21
37,18
31,21
47,29
42,40
41,42
43,45
51,42
6,34
5,28
30,34
39,38
59,3
40,54
53,67
19,63
51,9
35,20
26,29
41,32
42,58
43,33
38,19
30,20
49,40
64,16
21,38
17,19
54,41
25,34
23,33
21,36
16,24
19,59
44,36
37,41
38,58
35,36
42,44
8,39
19,18
45,27
43,46
32,19
91,54
34,37
20,52
9,49
7,83
26,20
44,13
37,38
28,22
29,23
42,26
68,18
38,33
31,25
40,26
45,47
54,30
20,80
57,33
57,33
23,22
27,29
31,67
39,34
36,24
23,20
13,28
9,20
28,42
39,26
10,49
3,76
34,37
27,23
26,9
35,32
25,20
27,39
29,23
35,32
36,45
46,66
31,33
25,20
9,67
2,75
44,42
58,16
61,14
