x,y
66,6
33,3
56,6
70,4
27,11
58,11
56,14
56,7
68,10
78,25
52,45
57,33
61,16
62,17
88,22
83,7
87,0
65,26
92,57
95,55
99,57
42,7
63,34
55,20
59,36
58,21
35,4
80,31
34,3
43,4
63,6
67,13
72,36
30,19
19,29
21,21
39,8
59,9
13,42
43,0
39,11
22,61
24,61
36,11
34,20
34,0
85,23
61,21
97,9
99,14
72,6
74,5
64,17
72,23
44,11
45,15
40,11
9,4
9,4
80,39
88,0
89,2
35,7
14,5
21,0
33,0
37,5
9,45
88,30
94,30
90,25
89,27
87,27
26,24
63,10
8,12
4,11
8,46
27,21
38,23
61,14
89,25
87,24
97,25
81,10
53,0
60,24
90,35
90,30
27,27
27,4
32,5
