x,y
20,45
74,47
66,40
28,67
28,67
28,67
38,41
47,82
52,51
54,76
47,77
44,71
35,43
19,51
58,68
15,47
55,71
69,45
69,49
59,76
32,47
55,57
36,55
66,85
40,71
40,71
66,48
74,62
64,65
65,55
66,51
68,25
75,71
73,56
70,70
58,60
25,71
16,78
25,78
61,19
63,0
59,18
44,78
54,77
37,63
25,51
59,62
61,59
25,34
65,73
68,56
33,84
36,80
67,65
64,63
66,24
61,42
74,65
32,53
64,42
55,51
40,26
26,19
29,22
29,60
55,65
64,73
64,73
45,68
59,34
74,50
66,70
79,39
51,77
42,84
42,87
42,78
66,62
75,63
26,33
32,41
32,41
35,42
21,32
75,34
67,25
74,32
60,35
65,41
29,39
23,28
16,94
13,94
9,53
11,54
11,9
9,8
