x,y
9,38
23,63
31,50
42,38
43,48
39,40
56,15
44,16
43,17
56,35
49,47
60,12
60,12
58,4
38,40
41,45
46,21
45,29
47,26
38,48
30,42
40,41
38,54
41,17
54,32
24,38
23,33
42,30
43,15
43,15
32,11
53,35
48,54
55,39
54,37
36,38
44,38
23,95
27,92
89,56
35,39
44,18
97,50
97,44
65,38
36,96
13,61
35,45
36,38
42,33
3,27
6,15
53,26
45,41
30,41
30,19
26,75
29,73
28,13
31,34
37,38
27,31
29,28
29,33
33,35
36,30
28,21
21,24
21,29
8,39
21,19
29,30
43,46
32,18
32,50
39,36
60,7
45,21
22,64
35,92
48,47
36,2
34,2
37,44
46,49
48,34
58,27
36,39
36,34
28,8
40,38
46,27
38,46
21,11
20,11
38,49
34,43
32,43
57,47
78,24
56,43
37,54
65,81
69,67
21,31
34,21
29,88
22,91
45,43
38,37
36,80
24,51
27,21
24,23
36,38
64,38
62,28
7,27
51,50
58,40
73,11
96,49
9,10
9,8
12,41
32,24
30,19
33,17
31,38
35,41
48,48
56,31
60,60
72,45
62,24
