x,y
44,63
40,60
37,61
29,43
56,14
56,14
46,37
57,8
56,23
71,17
53,25
79,39
75,37
70,21
70,27
67,59
71,13
71,13
75,26
68,32
70,26
78,27
86,4
71,14
64,7
69,7
65,9
72,48
75,36
76,37
77,29
65,24
64,14
69,14
33,55
58,61
66,65
44,45
70,37
67,29
69,39
67,24
84,66
86,64
51,15
51,14
41,4
54,24
53,25
55,55
57,55
48,70
39,52
53,27
31,49
48,46
76,34
43,24
42,20
71,25
74,8
67,6
71,6
40,21
34,15
36,27
34,27
46,34
36,31
36,31
42,28
47,29
59,58
64,16
61,22
72,58
50,49
67,17
50,49
62,27
65,79
52,73
71,69
96,23
44,67
44,67
44,31
29,51
63,56
68,55
69,33
64,39
55,17
45,11
72,73
69,66
72,85
70,83
67,41
70,42
73,52
73,64
75,65
58,10
78,16
69,42
74,59
65,48
71,41
74,45
54,69
63,65
71,77
69,67
65,67
73,80
