x,y
30,92
36,69
47,94
56,85
54,95
25,69
29,95
28,90
83,84
33,74
24,73
11,81
10,82
39,85
35,82
74,84
82,100
79,96
69,95
34,90
70,76
43,100
28,69
37,93
17,92
39,84
33,79
25,89
14,82
39,94
48,100
74,84
70,91
37,73
26,96
22,90
29,88
30,72
64,73
68,70
25,85
10,64
24,97
15,87
47,95
46,100
35,69
6,80
17,100
22,90
22,90
22,90
36,86
69,88
9,72
2,73
50,89
58,91
44,78
45,69
94,84
70,100
71,96
91,52
32,64
32,82
32,82
38,84
34,79
53,49
30,80
30,80
41,77
60,80
66,100
64,91
89,84
50,92
34,85
70,97
85,100
24,59
36,93
69,75
34,91
34,90
10,84
3,85
27,81
44,100
63,81
87,89
17,87
