x,y
39,37
4,42
4,45
20,64
24,71
4,58
32,43
32,43
34,69
32,71
41,75
43,77
30,71
24,81
28,79
13,40
27,61
26,74
36,76
42,69
39,68
24,80
13,75
32,72
13,60
23,67
30,77
14,64
2,79
29,78
30,69
13,71
4,92
23,69
54,72
69,92
70,83
4,59
33,36
41,34
54,48
55,53
36,74
36,80
37,66
34,80
39,72
60,81
39,68
46,69
58,73
59,74
68,82
38,69
23,76
33,76
31,78
63,75
40,93
33,90
46,65
30,68
26,86
35,57
31,90
12,52
68,72
70,90
45,73
37,81
42,65
42,65
58,83
51,96
16,77
18,86
28,90
30,89
31,81
36,75
47,81
51,88
4,59
58,96
33,92
31,84
30,76
93,56
21,20
3,27
4,27
27,65
