x,y
35,62
33,74
25,71
78,84
22,58
39,48
38,80
35,77
35,74
37,44
59,40
45,79
63,84
14,24
42,33
25,43
35,43
36,41
66,84
60,82
37,63
57,71
45,76
58,90
45,23
59,57
18,66
22,70
66,67
74,59
77,41
23,14
24,27
37,11
36,10
11,10
9,10
54,41
5,45
37,44
47,46
56,32
27,37
48,44
54,31
11,17
11,17
28,32
9,35
45,49
54,49
65,65
62,56
68,67
36,38
28,37
12,61
0,83
25,34
11,31
58,91
8,52
62,34
34,53
9,40
42,46
55,32
11,76
59,65
59,65
9,22
99,0
58,11
59,92
20,79
8,44
6,44
38,40
27,68
9,60
14,63
30,54
32,32
26,52
32,30
55,62
55,55
51,51
38,50
23,13
34,36
36,31
36,40
39,40
62,27
65,24
62,16
27,32
24,17
47,16
13,10
13,17
25,30
8,38
24,14
52,40
56,50
35,52
