x,y
5,15
7,17
56,70
57,25
60,24
71,18
69,14
59,25
64,21
31,41
28,34
22,27
61,63
57,33
48,31
51,39
73,94
79,93
94,76
91,72
19,20
40,36
13,25
14,24
41,28
42,21
42,34
86,51
18,19
48,41
51,44
55,8
53,21
63,16
57,36
54,32
51,24
40,9
47,44
45,40
29,43
13,36
10,40
27,72
23,24
39,64
41,53
39,29
35,24
36,32
36,12
18,47
20,10
31,55
30,54
32,46
9,53
9,50
16,55
14,53
27,44
16,18
13,18
16,27
32,10
31,44
17,43
38,39
29,29
30,26
54,27
15,46
37,39
30,32
57,15
59,11
8,15
7,48
7,47
9,11
36,21
39,31
33,18
89,56
23,21
23,21
38,27
