x,y
60,48
38,70
9,40
57,69
72,65
60,79
60,79
65,84
73,28
62,66
62,63
55,58
66,73
76,37
33,68
36,68
62,68
55,53
79,67
77,53
15,59
28,48
37,75
44,72
72,52
37,73
46,39
63,38
14,65
16,81
12,41
50,50
64,82
57,73
55,69
68,30
75,89
42,49
49,56
53,41
66,56
65,61
64,61
66,7
92,60
14,56
45,69
55,67
37,76
65,85
44,47
44,52
46,32
51,39
50,49
68,79
26,48
65,72
61,85
31,82
30,83
44,57
46,58
33,27
44,56
46,47
37,51
20,65
10,61
23,62
28,70
23,76
21,73
45,54
66,78
24,66
61,34
44,55
72,42
62,37
76,37
14,31
23,56
32,52
76,71
46,69
99,0
34,42
45,46
