x,y
34,44
57,76
40,67
10,59
53,27
22,46
10,59
31,84
37,78
42,77
77,67
31,95
27,76
30,70
25,51
22,70
30,76
29,76
31,69
28,50
18,65
12,64
16,81
12,70
7,65
9,69
22,52
9,53
21,71
9,33
11,86
20,66
27,60
36,58
27,63
25,65
33,61
51,28
24,63
27,85
22,47
38,54
36,37
35,45
28,48
19,62
46,50
42,70
14,69
16,62
38,66
29,52
29,66
12,59
11,74
14,65
55,55
24,74
23,75
33,56
62,33
8,37
10,36
73,91
8,82
48,95
46,94
34,57
32,54
44,70
91,47
65,74
27,60
21,66
73,34
64,27
41,68
27,79
13,73
35,48
29,69
46,64
18,39
94,51
37,33
36,58
35,71
